id,Facility Name,Latitude,Longitude,Sector,Carcinogenic Emissions
1632WMSTBL24TWM,AM STABILIZERS CORP,41.41127,-79.7968,Chemicals,NO
1632WMSTBL24TWM,AM STABILIZERS CORP,41.41127,-79.7968,Chemicals,NO
1632WMSTBL24TWM,AM STABILIZERS CORP,41.41127,-79.7968,Chemicals,NO
15857CNTCT229WC,CONTACT TECHNOLOGIES INC,41.45429,-78.54081,Electrical Equipment,NO
16501RPLTN656W1,ERIE PLATING CO,42.11782,-80.09675,Fabricated Metals,NO
19320CGSMC1245M,CIGAS MACHINE SHOP INC,40.01903,-75.81837,Fabricated Metals,NO
19320CGSMC1245M,CIGAS MACHINE SHOP INC,40.01903,-75.81837,Fabricated Metals,NO
18201NRGBRVALMO,JOHNS MANVILLE,40.964167,-76.024444,Plastics and Rubber,NO
17405DNTSP570WC,DENTSPLY SIRONA,39.953471,-76.739856,Miscellaneous Manufacturing,NO
1660WLTNTRBURNS,ALTOONA TERMINALS - DE LLC/ALTOONA TERMINAL,40.45739,-78.431264,Petroleum Bulk Terminals,NO
1660WLTNTRBURNS,ALTOONA TERMINALS - DE LLC/ALTOONA TERMINAL,40.45739,-78.431264,Petroleum Bulk Terminals,NO
1660WLTNTRBURNS,ALTOONA TERMINALS - DE LLC/ALTOONA TERMINAL,40.45739,-78.431264,Petroleum Bulk Terminals,NO
1660WLTNTRBURNS,ALTOONA TERMINALS - DE LLC/ALTOONA TERMINAL,40.45739,-78.431264,Petroleum Bulk Terminals,NO
1660WLTNTRBURNS,ALTOONA TERMINALS - DE LLC/ALTOONA TERMINAL,40.45739,-78.431264,Petroleum Bulk Terminals,NO
1660WLTNTRBURNS,ALTOONA TERMINALS - DE LLC/ALTOONA TERMINAL,40.45739,-78.431264,Petroleum Bulk Terminals,NO
1660WLTNTRBURNS,ALTOONA TERMINALS - DE LLC/ALTOONA TERMINAL,40.45739,-78.431264,Petroleum Bulk Terminals,NO
17201KNSFD521EG,KNOUSE FOODS COOP INC CHAMBERSBURG PLANT,39.94037,-77.65185,Food,NO
16509SNPTT8355H,PARKER AUTOCLAVE ENGINEERS / INSTRUMENT PRODUCTS DIV,42.03794,-80.07958,Fabricated Metals,NO
18015LQDCR145SH,PRAXAIR DISTRIBUTION INC,40.617696,-75.335358,Chemical Wholesalers,NO
1686WPMGPN187EN,PMG PENNSYLVANIA,40.8927,-78.19187,Fabricated Metals,NO
1673WLLGHN11LIN,ALLEGHENY BRADFORD CORP,41.869381,-78.662318,Fabricated Metals,NO
1934WDSMBM735PE,DSM BIOMEDICAL,40.06722,-75.68599,Miscellaneous Manufacturing,NO
1701WMSTDR342SI,AMSTED RAIL CO INC.,40.22667,-76.93672,Transportation Equipment,NO
15020SNCCHBUNOL,UNIVAR SOLUTIONS USA INC. - BUNOLA BRANCH,40.236815,-79.96079,Chemical Wholesalers,NO
15020SNCCHBUNOL,UNIVAR SOLUTIONS USA INC. - BUNOLA BRANCH,40.236815,-79.96079,Chemical Wholesalers,NO
15020SNCCHBUNOL,UNIVAR SOLUTIONS USA INC. - BUNOLA BRANCH,40.236815,-79.96079,Chemical Wholesalers,NO
15020SNCCHBUNOL,UNIVAR SOLUTIONS USA INC. - BUNOLA BRANCH,40.236815,-79.96079,Chemical Wholesalers,NO
15020SNCCHBUNOL,UNIVAR SOLUTIONS USA INC. - BUNOLA BRANCH,40.236815,-79.96079,Chemical Wholesalers,NO
15020SNCCHBUNOL,UNIVAR SOLUTIONS USA INC. - BUNOLA BRANCH,40.236815,-79.96079,Chemical Wholesalers,NO
15020SNCCHBUNOL,UNIVAR SOLUTIONS USA INC. - BUNOLA BRANCH,40.236815,-79.96079,Chemical Wholesalers,NO
15020SNCCHBUNOL,UNIVAR SOLUTIONS USA INC. - BUNOLA BRANCH,40.236815,-79.96079,Chemical Wholesalers,NO
16121DFRCF15ROE,NLMK PENNSYLVANIA LLC,41.21192,-80.506982,Primary Metals,NO
16121DFRCF15ROE,NLMK PENNSYLVANIA LLC,41.21192,-80.506982,Primary Metals,NO
16121DFRCF15ROE,NLMK PENNSYLVANIA LLC,41.21192,-80.506982,Primary Metals,NO
16121DFRCF15ROE,NLMK PENNSYLVANIA LLC,41.21192,-80.506982,Primary Metals,NO
18064CPLYCEASTO,ESSROC CEMENT CORP,40.72966,-75.30078,Nonmetallic Mineral Product,NO
18064CPLYCEASTO,ESSROC CEMENT CORP,40.72966,-75.30078,Nonmetallic Mineral Product,NO
18064CPLYCEASTO,ESSROC CEMENT CORP,40.72966,-75.30078,Nonmetallic Mineral Product,NO
18064CPLYCEASTO,ESSROC CEMENT CORP,40.72966,-75.30078,Nonmetallic Mineral Product,NO
18064CPLYCEASTO,ESSROC CEMENT CORP,40.72966,-75.30078,Nonmetallic Mineral Product,NO
18936TGRNT161CR,SONOCO PROTECTIVE SOLUTIONS INC,40.22631,-75.2234,Plastics and Rubber,NO
17601LNCST207PI,LANCASTER LEAF TOBACCO CO. OF PA INC.,40.05163,-76.26296,Tobacco,NO
19486CLRCN415MO,COLORCON,40.206329,-75.296104,Chemicals,NO
19486CLRCN415MO,COLORCON,40.206329,-75.296104,Chemicals,NO
19486CLRCN415MO,COLORCON,40.206329,-75.296104,Chemicals,NO
16117LLWDCCOMME,ELLWOOD CITY FORGE CORP,40.86043,-80.29096,Fabricated Metals,NO
16117LLWDCCOMME,ELLWOOD CITY FORGE CORP,40.86043,-80.29096,Fabricated Metals,NO
15146PPGND440CO,PPG INDUSTRIES INC,40.442122,-79.732379,Chemicals,NO
15146PPGND440CO,PPG INDUSTRIES INC,40.442122,-79.732379,Chemicals,NO
18951LDCST5EPUM,OLDCASTLE LAWN & GARDEN,40.46402,-75.33649,Wood Products,NO
18951LDCST5EPUM,OLDCASTLE LAWN & GARDEN,40.46402,-75.33649,Wood Products,NO
17331PNNMR500BR,PENN-MAR CASTINGS LLC,39.806015,-76.980621,Primary Metals,NO
15120DMSCS1001E,BRISTOL METALS LLC - MUNHALL PLANT,40.409054,-79.891678,Primary Metals,NO
15120DMSCS1001E,BRISTOL METALS LLC - MUNHALL PLANT,40.409054,-79.891678,Primary Metals,NO
15120DMSCS1001E,BRISTOL METALS LLC - MUNHALL PLANT,40.409054,-79.891678,Primary Metals,NO
15120DMSCS1001E,BRISTOL METALS LLC - MUNHALL PLANT,40.409054,-79.891678,Primary Metals,NO
1907WTHBNGSTEWA,THE BOEING CO DEFENSE SPACE & SECURITY ROTORCRAFT PR,39.865861,-75.323113,Transportation Equipment,NO
16701ZPPMNCONGR,ZIPPO MANUFACTURING CO,41.940589,-78.650717,Fabricated Metals,NO
16701ZPPMNCONGR,ZIPPO MANUFACTURING CO,41.940589,-78.650717,Fabricated Metals,NO
16323THCNRRTE8N,CONAIR GROUP INC,41.4013,-79.81145,Machinery,NO
17941PPTTHSPAIN,PAPETTI&apos;S HYGRADE EGG PRODUCTS INC,40.6598,-76.69674,Food,NO
15062MNSSN345DO,CLEVELAND-CLIFFS MONESSEN COKE LLC,40.1632,-79.8861,Petroleum,NO
15062MNSSN345DO,CLEVELAND-CLIFFS MONESSEN COKE LLC,40.1632,-79.8861,Petroleum,NO
18018PLLMT1001F,APOLLO METALS LTD,40.62902,-75.40308,Fabricated Metals,NO
15062MNSSN345DO,CLEVELAND-CLIFFS MONESSEN COKE LLC,40.1632,-79.8861,Petroleum,NO
18018PLLMT1001F,APOLLO METALS LTD,40.62902,-75.40308,Fabricated Metals,NO
15062MNSSN345DO,CLEVELAND-CLIFFS MONESSEN COKE LLC,40.1632,-79.8861,Petroleum,NO
15062MNSSN345DO,CLEVELAND-CLIFFS MONESSEN COKE LLC,40.1632,-79.8861,Petroleum,NO
18018PLLMT1001F,APOLLO METALS LTD,40.62902,-75.40308,Fabricated Metals,NO
15062MNSSN345DO,CLEVELAND-CLIFFS MONESSEN COKE LLC,40.1632,-79.8861,Petroleum,NO
15062MNSSN345DO,CLEVELAND-CLIFFS MONESSEN COKE LLC,40.1632,-79.8861,Petroleum,NO
15062MNSSN345DO,CLEVELAND-CLIFFS MONESSEN COKE LLC,40.1632,-79.8861,Petroleum,NO
15062MNSSN345DO,CLEVELAND-CLIFFS MONESSEN COKE LLC,40.1632,-79.8861,Petroleum,NO
15683BLWKNBRIDG,DURALOY TECHNOLOGIES INC,40.0996,-79.5847,Primary Metals,NO
15062MNSSN345DO,CLEVELAND-CLIFFS MONESSEN COKE LLC,40.1632,-79.8861,Petroleum,NO
15062MNSSN345DO,CLEVELAND-CLIFFS MONESSEN COKE LLC,40.1632,-79.8861,Petroleum,NO
15683BLWKNBRIDG,DURALOY TECHNOLOGIES INC,40.0996,-79.5847,Primary Metals,NO
18088MRCNNCHERR,AMERICAN NICKELOID CO,40.7575,-75.6011,Fabricated Metals,NO
18088MRCNNCHERR,AMERICAN NICKELOID CO,40.7575,-75.6011,Fabricated Metals,NO
18088MRCNNCHERR,AMERICAN NICKELOID CO,40.7575,-75.6011,Fabricated Metals,NO
15062MNSSN345DO,CLEVELAND-CLIFFS MONESSEN COKE LLC,40.1632,-79.8861,Petroleum,NO
17517MGSNC178MU,MGS INC,40.22726,-76.08722,Transportation Equipment,NO
17517MGSNC178MU,MGS INC,40.22726,-76.08722,Transportation Equipment,NO
15902SCMMT101BR,NORTH AMERICAN HOGANAS HIGH ALLOYS LLC,40.295298,-78.919175,Primary Metals,NO
15902SCMMT101BR,NORTH AMERICAN HOGANAS HIGH ALLOYS LLC,40.295298,-78.919175,Primary Metals,NO
15902SCMMT101BR,NORTH AMERICAN HOGANAS HIGH ALLOYS LLC,40.295298,-78.919175,Primary Metals,NO
15902SCMMT101BR,NORTH AMERICAN HOGANAS HIGH ALLOYS LLC,40.295298,-78.919175,Primary Metals,NO
15825MLLRWRAILR,MILLER WELDING & MACHINE CO,41.149361,-79.083333,Machinery,NO
17517MGSNC178MU,MGS INC,40.22726,-76.08722,Transportation Equipment,NO
15521CRTVPPLEAS,CREATIVE PULTRUSIONS INC,40.18217,-78.61066,Plastics and Rubber,NO
17517MGSNC178MU,MGS INC,40.22726,-76.08722,Transportation Equipment,NO
15521CRTVPPLEAS,CREATIVE PULTRUSIONS INC,40.18217,-78.61066,Plastics and Rubber,NO
15233THVLS2000W,SHERWIN-WILLIAMS CO,40.472291,-80.042832,Chemicals,NO
15233THVLS2000W,SHERWIN-WILLIAMS CO,40.472291,-80.042832,Chemicals,NO
15233THVLS2000W,SHERWIN-WILLIAMS CO,40.472291,-80.042832,Chemicals,NO
15233THVLS2000W,SHERWIN-WILLIAMS CO,40.472291,-80.042832,Chemicals,NO
1820WDBRGR543FR,DOBER GROUP,40.928107,-76.050436,Chemicals,NO
1820WDBRGR543FR,DOBER GROUP,40.928107,-76.050436,Chemicals,NO
15233THVLS2000W,SHERWIN-WILLIAMS CO,40.472291,-80.042832,Chemicals,NO
15233THVLS2000W,SHERWIN-WILLIAMS CO,40.472291,-80.042832,Chemicals,NO
15233THVLS2000W,SHERWIN-WILLIAMS CO,40.472291,-80.042832,Chemicals,NO
1820WDBRGR543FR,DOBER GROUP,40.928107,-76.050436,Chemicals,NO
15233THVLS2000W,SHERWIN-WILLIAMS CO,40.472291,-80.042832,Chemicals,NO
1820WDBRGR543FR,DOBER GROUP,40.928107,-76.050436,Chemicals,NO
15233THVLS2000W,SHERWIN-WILLIAMS CO,40.472291,-80.042832,Chemicals,NO
15233THVLS2000W,SHERWIN-WILLIAMS CO,40.472291,-80.042832,Chemicals,NO
15120MGNTK800MA,PITTSBURGH ELECTRICAL INSULATION,40.40925,-79.89947,Nonmetallic Mineral Product,NO
17368DNSCNC40NF,DONSCO INC,40.026727,-76.528021,Primary Metals,NO
17368DNSCNC40NF,DONSCO INC,40.026727,-76.528021,Primary Metals,NO
1936WVCTRY3127L,VICTORY BREWING CO LLC,39.95208,-75.9356,Beverages,NO
18071CRBNRPOBOX,AIRGAS SPECIALTY PRODUCTS-PALMERTON PA,40.808866,-75.5854,Chemical Wholesalers,NO
15225WTSNSCORNE,WATSON STANDARD CO (NEVILLE ISLAND PLANT),40.50406,-80.10188,Chemicals,NO
16505LNCLN1600I,LINCOLN FOUNDRY INC.,42.0985,-80.13703,Primary Metals,NO
19551RDNGLPOBOX,READING ALLOYS INC.,40.340278,-76.125,Primary Metals,NO
19551RDNGLPOBOX,READING ALLOYS INC.,40.340278,-76.125,Primary Metals,NO
19551RDNGLPOBOX,READING ALLOYS INC.,40.340278,-76.125,Primary Metals,NO
19551RDNGLPOBOX,READING ALLOYS INC.,40.340278,-76.125,Primary Metals,NO
19551RDNGLPOBOX,READING ALLOYS INC.,40.340278,-76.125,Primary Metals,NO
16033BSFCR1424M,ASCENSUS SPECIALTIES CALLERY LLC,40.7462,-80.0369,Chemicals,NO
19061CNGLMRIDGE,CONGOLEUM ACQUISITION LLC,39.829536,-75.413559,Plastics and Rubber,NO
15120MGNTK800MA,PITTSBURGH ELECTRICAL INSULATION,40.40925,-79.89947,Nonmetallic Mineral Product,NO
16033BSFCR1424M,ASCENSUS SPECIALTIES CALLERY LLC,40.7462,-80.0369,Chemicals,NO
16033BSFCR1424M,ASCENSUS SPECIALTIES CALLERY LLC,40.7462,-80.0369,Chemicals,NO
16033BSFCR1424M,ASCENSUS SPECIALTIES CALLERY LLC,40.7462,-80.0369,Chemicals,NO
16033BSFCR1424M,ASCENSUS SPECIALTIES CALLERY LLC,40.7462,-80.0369,Chemicals,NO
1683WPNNSY25TEC,PENNSYLVANIA GRAIN PROCESSING LLC,41.02828,-78.42462,Chemicals,NO
1683WPNNSY25TEC,PENNSYLVANIA GRAIN PROCESSING LLC,41.02828,-78.42462,Chemicals,NO
1683WPNNSY25TEC,PENNSYLVANIA GRAIN PROCESSING LLC,41.02828,-78.42462,Chemicals,NO
1683WPNNSY25TEC,PENNSYLVANIA GRAIN PROCESSING LLC,41.02828,-78.42462,Chemicals,NO
17094TRNGLJUNIA,ACPRODUCTS INC,40.56127,-77.25297,Furniture,NO
17517KLSMF25MAI,KALAS MANUFACTURING INC PLANT 1,40.222778,-76.114722,Primary Metals,NO
1574WJYGLB61LUC,JOY GLOBAL UNDERGROUND MINING LLC,40.55934,-79.15609,Other,NO
17094TRNGLJUNIA,ACPRODUCTS INC,40.56127,-77.25297,Furniture,NO
18109MPRDC44UNI,METEM - A GE POWER BUSINESS,40.61848,-75.45525,Fabricated Metals,NO
18109MPRDC44UNI,METEM - A GE POWER BUSINESS,40.61848,-75.45525,Fabricated Metals,NO
1804WCSTMP461ST,CUSTOM PROCESSING SERVICES LLC,40.40671,-75.51066,Nonmetallic Mineral Product,NO
1804WCSTMP461ST,CUSTOM PROCESSING SERVICES LLC,40.40671,-75.51066,Nonmetallic Mineral Product,NO
1804WCSTMP461ST,CUSTOM PROCESSING SERVICES LLC,40.40671,-75.51066,Nonmetallic Mineral Product,NO
18109MPRDC44UNI,METEM - A GE POWER BUSINESS,40.61848,-75.45525,Fabricated Metals,NO
15301WSTPN2833W,WEST PENN WIRE/CDT - WA,40.155658,-80.29467,Electrical Equipment,NO
15301WSTPN2833W,WEST PENN WIRE/CDT - WA,40.155658,-80.29467,Electrical Equipment,NO
15301WSTPN2833W,WEST PENN WIRE/CDT - WA,40.155658,-80.29467,Electrical Equipment,NO
16059NPCNCMCFAN,VORTEQ VALENCIA LLC,40.72393,-79.93278,Fabricated Metals,NO
16059NPCNCMCFAN,VORTEQ VALENCIA LLC,40.72393,-79.93278,Fabricated Metals,NO
16059NPCNCMCFAN,VORTEQ VALENCIA LLC,40.72393,-79.93278,Fabricated Metals,NO
19061PSLNPBLUEB,BRASKEM AMERICA INC,39.817776,-75.427628,Chemicals,NO
16059NPCNCMCFAN,VORTEQ VALENCIA LLC,40.72393,-79.93278,Fabricated Metals,NO
16059NPCNCMCFAN,VORTEQ VALENCIA LLC,40.72393,-79.93278,Fabricated Metals,NO
16059NPCNCMCFAN,VORTEQ VALENCIA LLC,40.72393,-79.93278,Fabricated Metals,NO
19061PSLNPBLUEB,BRASKEM AMERICA INC,39.817776,-75.427628,Chemicals,NO
16059NPCNCMCFAN,VORTEQ VALENCIA LLC,40.72393,-79.93278,Fabricated Metals,NO
17038VSLBN153MI,V&S LEBANON GALVANIZING LLC,40.44679,-76.52891,Fabricated Metals,NO
19061PSLNPBLUEB,BRASKEM AMERICA INC,39.817776,-75.427628,Chemicals,NO
15086GTNNC780CO,GATAN INC,40.67901,-80.10813,Computers and Electronic Products,NO
19440PNNCL2755B,PENN COLOR INC.,40.29564,-75.29828,Chemicals,NO
17512GRNNL1411L,ANVIL INTERNATIONAL LLC,40.03129,-76.48294,Primary Metals,NO
19440PNNCL2755B,PENN COLOR INC.,40.29564,-75.29828,Chemicals,NO
19440PNNCL2755B,PENN COLOR INC.,40.29564,-75.29828,Chemicals,NO
19440PNNCL2755B,PENN COLOR INC.,40.29564,-75.29828,Chemicals,NO
17512GRNNL1411L,ANVIL INTERNATIONAL LLC,40.03129,-76.48294,Primary Metals,NO
17512GRNNL1411L,ANVIL INTERNATIONAL LLC,40.03129,-76.48294,Primary Metals,NO
17512GRNNL1411L,ANVIL INTERNATIONAL LLC,40.03129,-76.48294,Primary Metals,NO
155524GYSN23IND,4 GUYS INC,39.8006,-79.0434,Transportation Equipment,NO
15801TRNGLMALON,TRIANGLE SUSPENSION SYSTEMS INC,41.107902,-78.769506,Fabricated Metals,NO
17701HGHST3501S,HIGH STEEL STRUCTURES - WILLIAMSPORT FACILITY,41.23424,-77.08309,Fabricated Metals,NO
17701HGHST3501S,HIGH STEEL STRUCTURES - WILLIAMSPORT FACILITY,41.23424,-77.08309,Fabricated Metals,NO
17701HGHST3501S,HIGH STEEL STRUCTURES - WILLIAMSPORT FACILITY,41.23424,-77.08309,Fabricated Metals,NO
17701HGHST3501S,HIGH STEEL STRUCTURES - WILLIAMSPORT FACILITY,41.23424,-77.08309,Fabricated Metals,NO
15857STMRY1939S,ST. MARYS CARBON CO INC,41.42197,-78.56706,Electrical Equipment,NO
17512CLNLM2NDLI,SA ALLOYS,40.033805,-76.507717,Primary Metals,NO
17512CLNLM2NDLI,SA ALLOYS,40.033805,-76.507717,Primary Metals,NO
17512CLNLM2NDLI,SA ALLOYS,40.033805,-76.507717,Primary Metals,NO
16412TLDYN229WA,PENN-UNION CORP,41.877457,-80.121826,Electrical Equipment,NO
16412TLDYN229WA,PENN-UNION CORP,41.877457,-80.121826,Electrical Equipment,NO
17512CLNLM2NDLI,SA ALLOYS,40.033805,-76.507717,Primary Metals,NO
19440PNNCL2755B,PENN COLOR INC.,40.29564,-75.29828,Chemicals,NO
19440PNNCL2755B,PENN COLOR INC.,40.29564,-75.29828,Chemicals,NO
17972LHGHVRD1XX,DFA DAIRY BRANDS FLUID LLC DBA LEHIGH VALLEY DAIRY FARMS,40.641097,-76.158613,Food,NO
1541WBRWNS18PAU,HEARTLAND FABRICATION LLC,40.0202,-79.90682,Transportation Equipment,NO
19440PNNCL2755B,PENN COLOR INC.,40.29564,-75.29828,Chemicals,NO
19440PNNCL2755B,PENN COLOR INC.,40.29564,-75.29828,Chemicals,NO
17972LHGHVRD1XX,DFA DAIRY BRANDS FLUID LLC DBA LEHIGH VALLEY DAIRY FARMS,40.641097,-76.158613,Food,NO
1541WBRWNS18PAU,HEARTLAND FABRICATION LLC,40.0202,-79.90682,Transportation Equipment,NO
19440PNNCL2755B,PENN COLOR INC.,40.29564,-75.29828,Chemicals,NO
19440PNNCL2755B,PENN COLOR INC.,40.29564,-75.29828,Chemicals,NO
15906JHNST124LA,JOHNSTOWN WIRE TECHNOLOGIES I NC.,40.35172,-78.94102,Primary Metals,NO
15906JHNST124LA,JOHNSTOWN WIRE TECHNOLOGIES I NC.,40.35172,-78.94102,Primary Metals,NO
1946WMRYRS546EN,3M/ ROYERSFORD,40.2177,-75.55558,Nonmetallic Mineral Product,NO
15906JHNST124LA,JOHNSTOWN WIRE TECHNOLOGIES I NC.,40.35172,-78.94102,Primary Metals,NO
15906JHNST124LA,JOHNSTOWN WIRE TECHNOLOGIES I NC.,40.35172,-78.94102,Primary Metals,NO
19030CMMNW400RO,SUNBELT FOREST PRODUCTS INC,40.184339,-74.799605,Wood Products,NO
19545BYRTW9THRO,BOYERTOWN FOUNDRY CO,40.338056,-75.633611,Primary Metals,NO
19545BYRTW9THRO,BOYERTOWN FOUNDRY CO,40.338056,-75.633611,Primary Metals,NO
19545BYRTW9THRO,BOYERTOWN FOUNDRY CO,40.338056,-75.633611,Primary Metals,NO
16335SBRNZBALDW,US BRONZE FOUNDRY & MACHINE INC.,41.68875,-80.16527,Primary Metals,NO
18974MLTNR201IV,MILTON ROY LLC,40.20866,-75.07572,Machinery,NO
1700WBLSCP4NRTH,BLUESCOPE BUILDINGS NA,40.33748,-76.49927,Fabricated Metals,NO
18063CNGRF4888S,ARDENT MILLS LLC,40.7605,-75.1858,Food,NO
1700WBLSCP4NRTH,BLUESCOPE BUILDINGS NA,40.33748,-76.49927,Fabricated Metals,NO
17318TRNWYONECO,TRENWYTH INDUSTRIES,40.04992,-76.7166,Nonmetallic Mineral Product,NO
17325DLTLX2938Y,DAL-TILE CORP  LINCOLNWAY EAST PLANT,39.85811,-77.14164,Nonmetallic Mineral Product,NO
1700WBLSCP4NRTH,BLUESCOPE BUILDINGS NA,40.33748,-76.49927,Fabricated Metals,NO
1700WBLSCP4NRTH,BLUESCOPE BUILDINGS NA,40.33748,-76.49927,Fabricated Metals,NO
16738KYSTN8HANL,KEYSTONE POWDERED METAL CO,41.87532,-78.65455,Fabricated Metals,NO
16738KYSTN8HANL,KEYSTONE POWDERED METAL CO,41.87532,-78.65455,Fabricated Metals,NO
1836WBSPCTRR2BX,BIOSPECTRA INC.,40.974083,-75.236278,Chemicals,NO
16003RMCDVROUTE,CLEVELAND-CLIFFS STEEL CORP /BUTLER WORKS,40.84446,-79.919205,Primary Metals,NO
16003RMCDVROUTE,CLEVELAND-CLIFFS STEEL CORP /BUTLER WORKS,40.84446,-79.919205,Primary Metals,NO
16003RMCDVROUTE,CLEVELAND-CLIFFS STEEL CORP /BUTLER WORKS,40.84446,-79.919205,Primary Metals,NO
19067BSCCH5STEE,UNIVAR USA INC. MORRISVILLE,40.165632,-74.760506,Chemical Wholesalers,NO
16055RCMXF359NO,HARSCO MINERALS OF PA LLC,40.74341,-79.76589,Miscellaneous Manufacturing,NO
18017HWMTL2175A,CERA-MET,40.65496,-75.4243,Primary Metals,NO
16055RCMXF359NO,HARSCO MINERALS OF PA LLC,40.74341,-79.76589,Miscellaneous Manufacturing,NO
16055RCMXF359NO,HARSCO MINERALS OF PA LLC,40.74341,-79.76589,Miscellaneous Manufacturing,NO
16055RCMXF359NO,HARSCO MINERALS OF PA LLC,40.74341,-79.76589,Miscellaneous Manufacturing,NO
16055RCMXF359NO,HARSCO MINERALS OF PA LLC,40.74341,-79.76589,Miscellaneous Manufacturing,NO
16003RMCDVROUTE,CLEVELAND-CLIFFS STEEL CORP /BUTLER WORKS,40.84446,-79.919205,Primary Metals,NO
16003RMCDVROUTE,CLEVELAND-CLIFFS STEEL CORP /BUTLER WORKS,40.84446,-79.919205,Primary Metals,NO
16003RMCDVROUTE,CLEVELAND-CLIFFS STEEL CORP /BUTLER WORKS,40.84446,-79.919205,Primary Metals,NO
16003RMCDVROUTE,CLEVELAND-CLIFFS STEEL CORP /BUTLER WORKS,40.84446,-79.919205,Primary Metals,NO
16003RMCDVROUTE,CLEVELAND-CLIFFS STEEL CORP /BUTLER WORKS,40.84446,-79.919205,Primary Metals,NO
16003RMCDVROUTE,CLEVELAND-CLIFFS STEEL CORP /BUTLER WORKS,40.84446,-79.919205,Primary Metals,NO
16003RMCDVROUTE,CLEVELAND-CLIFFS STEEL CORP /BUTLER WORKS,40.84446,-79.919205,Primary Metals,NO
1960WBRNNT619SB,BRENNTAG NORTHEAST - SNYDER ROAD,40.429586,-75.932825,Chemical Wholesalers,NO
1960WBRNNT619SB,BRENNTAG NORTHEAST - SNYDER ROAD,40.429586,-75.932825,Chemical Wholesalers,NO
1960WBRNNT619SB,BRENNTAG NORTHEAST - SNYDER ROAD,40.429586,-75.932825,Chemical Wholesalers,NO
1960WBRNNT619SB,BRENNTAG NORTHEAST - SNYDER ROAD,40.429586,-75.932825,Chemical Wholesalers,NO
1960WBRNNT619SB,BRENNTAG NORTHEAST - SNYDER ROAD,40.429586,-75.932825,Chemical Wholesalers,NO
1960WBRNNT619SB,BRENNTAG NORTHEAST - SNYDER ROAD,40.429586,-75.932825,Chemical Wholesalers,NO
19605HYCMTRD916,HEYCO METALS INC,40.3925,-75.981667,Primary Metals,NO
1960WBRNNT619SB,BRENNTAG NORTHEAST - SNYDER ROAD,40.429586,-75.932825,Chemical Wholesalers,NO
1960WBRNNT619SB,BRENNTAG NORTHEAST - SNYDER ROAD,40.429586,-75.932825,Chemical Wholesalers,NO
16403MDVLL440MC,MEADVILLE FORGING CO,41.80958,-80.06325,Fabricated Metals,NO
16738LLGHN1522S,ALLEGHENY BRADFORD CORP,41.86566,-78.66848,Fabricated Metals,NO
16738LLGHN1522S,ALLEGHENY BRADFORD CORP,41.86566,-78.66848,Fabricated Metals,NO
16403MDVLL440MC,MEADVILLE FORGING CO,41.80958,-80.06325,Fabricated Metals,NO
19405TBMTH416DE,TUBE METHODS INC,40.104841,-75.342405,Primary Metals,NO
15301JSSPS500GR,JESSOP STEEL LLC,40.175905,-80.274784,Primary Metals,NO
15301JSSPS500GR,JESSOP STEEL LLC,40.175905,-80.274784,Primary Metals,NO
15857SGLCR900TH,SGL CARBON LLC,41.43269,-78.5435,Electrical Equipment,NO
15301JSSPS500GR,JESSOP STEEL LLC,40.175905,-80.274784,Primary Metals,NO
19007THRSYRTE13,MASTER BUILDERS SOLUTIONS CONSTRUCTION SYSTEMS US LLC,40.124579,-74.838544,Chemicals,NO
15301JSSPS500GR,JESSOP STEEL LLC,40.175905,-80.274784,Primary Metals,NO
15301JSSPS500GR,JESSOP STEEL LLC,40.175905,-80.274784,Primary Metals,NO
19007THRSYRTE13,MASTER BUILDERS SOLUTIONS CONSTRUCTION SYSTEMS US LLC,40.124579,-74.838544,Chemicals,NO
15301JSSPS500GR,JESSOP STEEL LLC,40.175905,-80.274784,Primary Metals,NO
19605HYCMTRD916,HEYCO METALS INC,40.3925,-75.981667,Primary Metals,NO
1613WMRCRP121PE,MERCER PLANT,41.174665,-80.232179,Petroleum,NO
1613WMRCRP121PE,MERCER PLANT,41.174665,-80.232179,Petroleum,NO
1613WMRCRP121PE,MERCER PLANT,41.174665,-80.232179,Petroleum,NO
15834MTRCL55PIN,WABTEC US RAIL INC.,41.508676,-78.229831,Electrical Equipment,NO
1613WMRCRP121PE,MERCER PLANT,41.174665,-80.232179,Petroleum,NO
1613WMRCRP121PE,MERCER PLANT,41.174665,-80.232179,Petroleum,NO
17832FSTRWMARIO,MOUNT CARMEL COGEN FACILITY,40.809392,-76.455219,Electric Utilities,NO
17832FSTRWMARIO,MOUNT CARMEL COGEN FACILITY,40.809392,-76.455219,Electric Utilities,NO
17832FSTRWMARIO,MOUNT CARMEL COGEN FACILITY,40.809392,-76.455219,Electric Utilities,NO
15301JSSPS500GR,JESSOP STEEL LLC,40.175905,-80.274784,Primary Metals,NO
17832FSTRWMARIO,MOUNT CARMEL COGEN FACILITY,40.809392,-76.455219,Electric Utilities,NO
17832FSTRWMARIO,MOUNT CARMEL COGEN FACILITY,40.809392,-76.455219,Electric Utilities,NO
17832FSTRWMARIO,MOUNT CARMEL COGEN FACILITY,40.809392,-76.455219,Electric Utilities,NO
15557RCKWD300MA,AAADCG INC. ROCKWOOD DIV,39.91349,-79.16311,Fabricated Metals,NO
18848MSNTCMASON,JELD-WEN INC. FIBER DIV - PA,41.76242,-76.42046,Wood Products,NO
